quality_id,farm_id,product_id,check_date,location,status,remarks
1669,1306,375,2021-05-19,1306.0,Pending Review,Product quality meets standards
1670,810,771,2022-04-03,810.0,Failed,Color and appearance good
1671,1995,407,2023-02-28,1995.0,Failed,Size and weight within specifications
1672,1134,1930,2023-11-17,1134.0,Passed,Some spoilage detected
1673,1022,579,2023-10-29,1022.0,Conditional Pass,Some spoilage detected
1674,1706,1763,2020-01-13,1706.0,Rejected,Texture and firmness acceptable
1675,1929,1745,2021-03-12,1929.0,Pending Review,Some spoilage detected
1676,867,1248,2021-03-11,867.0,Conditional Pass,Product quality meets standards
1677,1335,438,2023-08-24,1335.0,Failed,Packaging integrity maintained
1678,1352,1837,2021-08-05,1352.0,Passed,Meets organic certification standards
1679,358,1789,2021-12-17,358.0,Conditional Pass,Below acceptable threshold
1680,1154,146,2020-10-12,1154.0,Failed,Below acceptable threshold
1681,1648,1046,2020-10-15,1648.0,Pending Review,Packaging integrity maintained
1682,389,1081,2020-07-31,389.0,Failed,Texture and firmness acceptable
1683,268,1451,2024-01-14,268.0,Pending Review,Texture and firmness acceptable
1684,1418,762,2024-09-21,1418.0,Rejected,Requires further inspection
1685,1978,647,2021-04-28,1978.0,Passed,Size and weight within specifications
1686,812,1288,2023-05-29,812.0,Passed,Requires further inspection
1687,1738,1923,2022-11-24,1738.0,Rejected,Texture and firmness acceptable
1688,72,1982,2024-01-17,72.0,Failed,Size and weight within specifications
1689,1137,209,2024-07-04,1137.0,Passed,Minor defects detected
1690,1448,891,2021-05-31,1448.0,Failed,Premium grade quality
1691,356,1150,2022-09-13,356.0,Passed,Standard grade quality
1692,143,1599,2023-12-23,143.0,Conditional Pass,Temperature control maintained
1693,1894,363,2020-01-15,1894.0,Rejected,Texture and firmness acceptable
1694,1820,1550,2021-10-10,1820.0,Pending Review,Premium grade quality
1695,831,1039,2020-01-06,831.0,Conditional Pass,Excellent quality
1696,473,1932,2022-08-06,473.0,Pending Review,Minor defects detected
1697,929,1078,2021-02-03,929.0,Failed,Temperature control maintained
1698,1269,498,2020-07-11,1269.0,Conditional Pass,Below acceptable threshold
1699,702,397,2021-06-09,702.0,Rejected,Freshness level acceptable
1700,1975,1921,2021-02-18,1975.0,Conditional Pass,Size and weight within specifications
1701,781,1305,2024-02-20,781.0,Failed,Temperature control maintained
1702,72,177,2021-12-20,72.0,Pending Review,Some spoilage detected
1703,1156,750,2022-08-27,1156.0,Conditional Pass,Product quality meets standards
1704,470,311,2020-08-22,470.0,Pending Review,Color and appearance good
1705,1715,486,2023-10-30,1715.0,Failed,Below acceptable threshold
1706,961,947,2021-11-12,961.0,Passed,Packaging integrity maintained
1707,1616,1913,2024-08-27,1616.0,Pending Review,Excellent quality
1708,629,5,2021-04-20,629.0,Pending Review,Texture and firmness acceptable
1709,1214,300,2024-11-28,1214.0,Rejected,Premium grade quality
1710,1609,1496,2022-10-12,1609.0,Pending Review,Product quality meets standards
1711,1459,1332,2024-10-12,1459.0,Passed,Standard grade quality
1712,790,209,2020-08-27,790.0,Pending Review,Requires further inspection
1713,1189,880,2020-09-06,1189.0,Passed,Requires further inspection
1714,1288,1696,2023-07-29,1288.0,Failed,Product quality meets standards
1715,17,374,2021-05-14,17.0,Passed,Packaging integrity maintained
1716,1101,1271,2021-05-06,1101.0,Rejected,Minor defects detected
1717,1247,831,2024-08-28,1247.0,Failed,Premium grade quality
1718,1504,1567,2021-02-23,1504.0,Passed,Color and appearance good
1719,66,819,2022-06-21,66.0,Conditional Pass,Some spoilage detected
1720,390,38,2021-02-11,390.0,Passed,Meets organic certification standards
1721,230,1568,2021-02-23,230.0,Passed,Excellent quality
1722,850,588,2021-04-05,850.0,Conditional Pass,Size and weight within specifications
1723,620,404,2023-05-02,620.0,Pending Review,Premium grade quality
1724,1430,452,2020-03-21,1430.0,Rejected,Texture and firmness acceptable
1725,1713,1656,2023-08-15,1713.0,Rejected,Excellent quality
1726,1211,1543,2023-09-30,1211.0,Failed,Below acceptable threshold
1727,1569,1105,2021-03-26,1569.0,Pending Review,Minor defects detected
1728,1962,1140,2024-11-06,1962.0,Failed,Size and weight within specifications
1729,486,1272,2021-12-09,486.0,Rejected,Meets organic certification standards
1730,130,824,2021-07-07,130.0,Rejected,Texture and firmness acceptable
1731,1298,1675,2022-06-06,1298.0,Passed,Meets organic certification standards
1732,310,1391,2022-10-12,310.0,Failed,Color and appearance good
1733,1295,1256,2022-06-28,1295.0,Rejected,Requires further inspection
1734,1905,1436,2021-10-20,1905.0,Failed,Some spoilage detected
1735,1573,728,2023-10-20,1573.0,Pending Review,Color and appearance good
1736,414,1570,2022-04-27,414.0,Pending Review,Color and appearance good
1737,102,234,2023-02-02,102.0,Failed,Below acceptable threshold
1738,1829,1942,2024-07-23,1829.0,Conditional Pass,Temperature control maintained
1739,664,1462,2024-05-19,664.0,Conditional Pass,Color and appearance good
1740,840,469,2020-11-26,840.0,Failed,Below acceptable threshold
1741,1238,1683,2021-11-04,1238.0,Passed,Color and appearance good
1742,133,212,2021-06-17,133.0,Passed,Size and weight within specifications
1743,543,781,2024-03-13,543.0,Conditional Pass,Packaging integrity maintained
1744,566,1452,2024-10-09,566.0,Conditional Pass,Excellent quality
1745,1875,1294,2021-07-13,1875.0,Pending Review,Minor defects detected
1746,1785,475,2020-05-15,1785.0,Failed,Meets organic certification standards
1747,1515,1353,2023-09-27,1515.0,Pending Review,Color and appearance good
1748,563,649,2020-11-06,563.0,Pending Review,Product quality meets standards
1749,1571,1972,2020-10-07,1571.0,Conditional Pass,Size and weight within specifications
1750,1056,748,2020-10-20,1056.0,Conditional Pass,Meets organic certification standards
1751,796,423,2024-09-11,796.0,Failed,Product quality meets standards
1752,119,1620,2024-12-27,119.0,Pending Review,Standard grade quality
1753,1764,830,2023-04-28,1764.0,Rejected,Size and weight within specifications
1754,1579,225,2021-06-11,1579.0,Failed,Product quality meets standards
1755,631,382,2023-06-06,631.0,Passed,Some spoilage detected
1756,930,1029,2020-11-29,930.0,Conditional Pass,Excellent quality
1757,408,1232,2020-09-25,408.0,Failed,Texture and firmness acceptable
1758,785,1078,2021-10-25,785.0,Pending Review,Excellent quality
1759,900,335,2020-03-15,900.0,Failed,Minor defects detected
1760,505,1149,2022-11-16,505.0,Pending Review,Freshness level acceptable
1761,1797,1899,2020-05-18,1797.0,Passed,Size and weight within specifications
1762,122,918,2020-03-21,122.0,Conditional Pass,Size and weight within specifications
1763,128,377,2022-07-28,128.0,Conditional Pass,Size and weight within specifications
1764,1448,973,2021-05-24,1448.0,Passed,Color and appearance good
1765,1556,1624,2023-03-25,1556.0,Conditional Pass,Freshness level acceptable
1766,1931,1694,2023-06-21,1931.0,Rejected,Requires further inspection
1767,1230,1040,2022-05-06,1230.0,Passed,Temperature control maintained
1768,887,1879,2024-10-07,887.0,Rejected,Packaging integrity maintained
1769,1411,1781,2021-09-25,1411.0,Passed,Packaging integrity maintained
1770,742,587,2023-02-10,742.0,Rejected,Freshness level acceptable
1771,1996,1574,2023-10-22,1996.0,Conditional Pass,Size and weight within specifications
1772,1050,920,2024-01-20,1050.0,Passed,Packaging integrity maintained
1773,385,1641,2020-12-15,385.0,Pending Review,Excellent quality
1774,1247,500,2022-10-23,1247.0,Rejected,Standard grade quality
1775,181,1018,2024-01-21,181.0,Pending Review,Minor defects detected
1776,1611,587,2022-07-01,1611.0,Conditional Pass,Temperature control maintained
1777,787,1812,2023-05-22,787.0,Conditional Pass,Standard grade quality
1778,1870,966,2022-07-16,1870.0,Conditional Pass,Product quality meets standards
1779,246,1991,2022-05-20,246.0,Conditional Pass,Color and appearance good
1780,520,1564,2020-02-08,520.0,Conditional Pass,Some spoilage detected
1781,1641,218,2024-02-20,1641.0,Failed,Freshness level acceptable
1782,95,1533,2020-07-02,95.0,Rejected,Size and weight within specifications
1783,754,1421,2024-03-16,754.0,Pending Review,Size and weight within specifications
1784,527,406,2021-07-08,527.0,Failed,Minor defects detected
1785,423,1235,2021-10-19,423.0,Rejected,Packaging integrity maintained
1786,596,1238,2024-09-09,596.0,Rejected,Texture and firmness acceptable
1787,1466,1837,2022-04-25,1466.0,Conditional Pass,Packaging integrity maintained
1788,1995,1842,2022-07-04,1995.0,Passed,Product quality meets standards
1789,832,1779,2020-09-13,832.0,Pending Review,Product quality meets standards
1790,1091,1677,2023-03-01,1091.0,Rejected,Some spoilage detected
1791,1245,364,2022-06-27,1245.0,Pending Review,Excellent quality
1792,1891,817,2020-10-15,1891.0,Pending Review,Standard grade quality
1793,927,1084,2022-08-29,927.0,Rejected,Meets organic certification standards
1794,521,1731,2023-09-25,521.0,Pending Review,Standard grade quality
1795,623,1476,2022-02-16,623.0,Rejected,Requires further inspection
1796,976,77,2024-01-05,976.0,Passed,Meets organic certification standards
1797,722,331,2021-12-11,722.0,Passed,Color and appearance good
1798,27,510,2023-02-07,27.0,Pending Review,Texture and firmness acceptable
1799,1693,1260,2023-08-14,1693.0,Pending Review,Packaging integrity maintained
1800,1037,1171,2020-10-21,1037.0,Pending Review,Below acceptable threshold
1801,1303,870,2023-06-28,1303.0,Rejected,Temperature control maintained
1802,1023,1401,2023-06-30,1023.0,Rejected,Some spoilage detected
1803,114,365,2020-07-09,114.0,Pending Review,Some spoilage detected
1804,1875,1935,2023-10-31,1875.0,Failed,Packaging integrity maintained
1805,854,628,2021-01-17,854.0,Rejected,Premium grade quality
1806,172,1508,2023-02-28,172.0,Failed,Standard grade quality
1807,588,1917,2021-02-17,588.0,Pending Review,Product quality meets standards
1808,431,1485,2024-11-13,431.0,Conditional Pass,Excellent quality
1809,791,1948,2024-10-18,791.0,Failed,Freshness level acceptable
1810,1687,1394,2024-03-19,1687.0,Rejected,Excellent quality
1811,49,275,2024-02-18,49.0,Conditional Pass,Minor defects detected
1812,1203,1347,2023-10-02,1203.0,Failed,Texture and firmness acceptable
1813,365,817,2022-04-14,365.0,Conditional Pass,Standard grade quality
1814,1122,693,2023-08-09,1122.0,Failed,Requires further inspection
1815,1019,1131,2021-12-07,1019.0,Passed,Some spoilage detected
1816,1257,426,2023-10-12,1257.0,Pending Review,Size and weight within specifications
1817,876,1982,2024-06-06,876.0,Failed,Size and weight within specifications
1818,884,1483,2021-03-25,884.0,Conditional Pass,Excellent quality
1819,888,336,2021-08-13,888.0,Failed,Below acceptable threshold
1820,376,1708,2020-04-11,376.0,Passed,Below acceptable threshold
1821,1016,392,2021-02-16,1016.0,Conditional Pass,Below acceptable threshold
1822,1435,1935,2022-11-02,1435.0,Rejected,Meets organic certification standards
1823,1736,1761,2020-04-07,1736.0,Pending Review,Below acceptable threshold
1824,639,628,2023-01-26,639.0,Passed,Texture and firmness acceptable
1825,1729,22,2022-09-13,1729.0,Passed,Requires further inspection
1826,1867,1749,2022-07-19,1867.0,Conditional Pass,Some spoilage detected
1827,1455,685,2022-06-14,1455.0,Passed,Temperature control maintained
1828,1661,954,2023-03-30,1661.0,Passed,Texture and firmness acceptable
1829,1787,1120,2020-04-18,1787.0,Pending Review,Excellent quality
1830,1956,1110,2023-06-29,1956.0,Conditional Pass,Standard grade quality
1831,258,1962,2023-06-04,258.0,Passed,Standard grade quality
1832,424,954,2020-05-27,424.0,Pending Review,Texture and firmness acceptable
1833,1126,1988,2020-06-08,1126.0,Conditional Pass,Premium grade quality
1834,455,1554,2024-07-21,455.0,Failed,Color and appearance good
1835,478,1895,2020-06-20,478.0,Passed,Freshness level acceptable
1836,685,705,2022-08-06,685.0,Rejected,Excellent quality
1837,1588,1110,2024-11-15,1588.0,Failed,Minor defects detected
1838,1225,1240,2022-12-03,1225.0,Failed,Packaging integrity maintained
1839,1563,121,2020-04-02,1563.0,Conditional Pass,Size and weight within specifications
1840,65,128,2020-02-20,65.0,Pending Review,Some spoilage detected
1841,1306,1513,2024-02-19,1306.0,Rejected,Texture and firmness acceptable
1842,448,763,2024-08-21,448.0,Conditional Pass,Product quality meets standards
1843,558,308,2022-06-04,558.0,Passed,Freshness level acceptable
1844,1876,254,2022-04-01,1876.0,Conditional Pass,Excellent quality
1845,1010,689,2022-06-21,1010.0,Failed,Freshness level acceptable
1846,619,1158,2023-06-12,619.0,Passed,Below acceptable threshold
1847,1566,1894,2020-09-28,1566.0,Passed,Excellent quality
1848,1098,1215,2022-11-21,1098.0,Rejected,Product quality meets standards
1849,87,1866,2023-01-06,87.0,Rejected,Freshness level acceptable
1850,126,1292,2020-03-26,126.0,Rejected,Some spoilage detected
1851,1091,1432,2024-05-09,1091.0,Passed,Some spoilage detected
1852,1395,241,2021-02-09,1395.0,Rejected,Product quality meets standards
1853,1696,33,2022-07-01,1696.0,Rejected,Temperature control maintained
1854,905,1710,2024-07-07,905.0,Rejected,Some spoilage detected
1855,281,496,2020-08-19,281.0,Conditional Pass,Size and weight within specifications
1856,289,1588,2024-02-10,289.0,Failed,Excellent quality
1857,1626,847,2021-03-26,1626.0,Failed,Excellent quality
1858,282,1106,2020-04-09,282.0,Rejected,Meets organic certification standards
1859,752,1018,2022-03-30,752.0,Conditional Pass,Product quality meets standards
1860,481,1545,2023-03-27,481.0,Conditional Pass,Temperature control maintained
1861,727,905,2023-12-29,727.0,Pending Review,Minor defects detected
1862,1452,239,2023-04-03,1452.0,Rejected,Excellent quality
1863,1778,642,2024-03-11,1778.0,Rejected,Size and weight within specifications
1864,490,698,2021-04-11,490.0,Conditional Pass,Freshness level acceptable
1865,1569,1135,2022-03-22,1569.0,Pending Review,Some spoilage detected
1866,1191,561,2024-08-27,1191.0,Conditional Pass,Size and weight within specifications
1867,1205,34,2022-04-27,1205.0,Failed,Product quality meets standards
1868,319,1914,2023-05-05,319.0,Failed,Size and weight within specifications
1869,1807,1705,2021-11-06,1807.0,Pending Review,Size and weight within specifications
1870,37,919,2022-01-08,37.0,Passed,Product quality meets standards
1871,1219,1097,2024-01-26,1219.0,Pending Review,Some spoilage detected
1872,1941,1783,2022-05-31,1941.0,Failed,Below acceptable threshold
1873,764,1074,2022-12-25,764.0,Pending Review,Size and weight within specifications
1874,380,1926,2022-10-22,380.0,Passed,Temperature control maintained
1875,143,1609,2023-08-14,143.0,Passed,Freshness level acceptable
1876,110,771,2021-12-15,110.0,Rejected,Below acceptable threshold
1877,261,1551,2020-07-08,261.0,Rejected,Temperature control maintained
1878,640,622,2022-11-14,640.0,Rejected,Size and weight within specifications
1879,954,475,2021-07-31,954.0,Passed,Requires further inspection
1880,1946,1016,2021-01-11,1946.0,Passed,Premium grade quality
1881,1406,976,2020-10-02,1406.0,Passed,Standard grade quality
1882,1879,783,2022-06-24,1879.0,Passed,Color and appearance good
1883,1897,1910,2020-03-25,1897.0,Rejected,Texture and firmness acceptable
1884,1959,171,2021-02-07,1959.0,Conditional Pass,Color and appearance good
1885,1049,1011,2020-06-21,1049.0,Conditional Pass,Size and weight within specifications
1886,540,1405,2022-09-16,540.0,Failed,Temperature control maintained
1887,541,1252,2024-08-02,541.0,Rejected,Standard grade quality
1888,544,577,2021-12-10,544.0,Conditional Pass,Packaging integrity maintained
1889,596,1093,2022-01-02,596.0,Failed,Standard grade quality
1890,461,277,2023-01-14,461.0,Passed,Texture and firmness acceptable
1891,747,711,2020-07-03,747.0,Rejected,Requires further inspection
1892,1270,1344,2021-07-24,1270.0,Failed,Freshness level acceptable
1893,544,1997,2021-11-25,544.0,Pending Review,Excellent quality
1894,1349,854,2021-03-27,1349.0,Conditional Pass,Standard grade quality
1895,1727,1488,2023-09-10,1727.0,Rejected,Requires further inspection
1896,1271,359,2021-02-15,1271.0,Passed,Premium grade quality
1897,1288,307,2022-10-24,1288.0,Passed,Product quality meets standards
1898,512,1563,2020-10-11,512.0,Conditional Pass,Temperature control maintained
1899,129,1934,2023-03-07,129.0,Pending Review,Some spoilage detected
1900,430,1975,2021-09-20,430.0,Failed,Texture and firmness acceptable
1901,448,397,2022-09-04,448.0,Pending Review,Size and weight within specifications
1902,643,89,2022-07-07,643.0,Failed,Standard grade quality
1903,302,1114,2023-02-10,302.0,Rejected,Size and weight within specifications
1904,133,968,2020-09-20,133.0,Conditional Pass,Minor defects detected
1905,30,1745,2022-02-20,30.0,Passed,Standard grade quality
1906,1442,1728,2020-11-02,1442.0,Rejected,Minor defects detected
1907,1091,1925,2020-12-02,1091.0,Failed,Below acceptable threshold
1908,93,1348,2024-01-08,93.0,Conditional Pass,Requires further inspection
1909,284,177,2021-12-26,284.0,Failed,Below acceptable threshold
1910,1297,707,2020-05-12,1297.0,Pending Review,Below acceptable threshold
1911,1001,974,2024-05-16,1001.0,Failed,Temperature control maintained
1912,1782,603,2020-05-09,1782.0,Pending Review,Meets organic certification standards
1913,1611,994,2022-05-27,1611.0,Passed,Product quality meets standards
1914,733,1751,2023-03-26,733.0,Passed,Freshness level acceptable
1915,1945,789,2020-09-03,1945.0,Pending Review,Excellent quality
1916,1191,357,2020-09-17,1191.0,Rejected,Standard grade quality
1917,541,1149,2022-04-26,541.0,Pending Review,Some spoilage detected
1918,1691,1154,2021-12-21,1691.0,Failed,Meets organic certification standards
1919,8,181,2024-07-21,8.0,Failed,Color and appearance good
1920,1583,1324,2023-04-25,1583.0,Pending Review,Texture and firmness acceptable
1921,1043,1804,2024-01-18,1043.0,Passed,Freshness level acceptable
1922,982,1596,2023-04-30,982.0,Conditional Pass,Product quality meets standards
1923,1053,1261,2024-02-26,1053.0,Failed,Temperature control maintained
1924,374,891,2020-02-06,374.0,Passed,Excellent quality
1925,731,1683,2020-07-04,731.0,Passed,Temperature control maintained
1926,257,1332,2022-04-21,257.0,Pending Review,Temperature control maintained
1927,1551,1511,2024-12-16,1551.0,Failed,Texture and firmness acceptable
1928,1504,111,2022-06-27,1504.0,Failed,Packaging integrity maintained
1929,1344,1605,2022-06-01,1344.0,Conditional Pass,Excellent quality
1930,1289,891,2024-07-17,1289.0,Failed,Freshness level acceptable
1931,1951,1334,2020-09-11,1951.0,Pending Review,Premium grade quality
1932,603,1735,2024-12-01,603.0,Passed,Packaging integrity maintained
1933,157,717,2021-03-06,157.0,Passed,Excellent quality
1934,548,752,2022-01-07,548.0,Failed,Size and weight within specifications
1935,794,464,2023-10-16,794.0,Pending Review,Excellent quality
1936,1984,108,2022-06-01,1984.0,Rejected,Requires further inspection
1937,339,256,2021-10-21,339.0,Failed,Requires further inspection
1938,1546,1484,2020-06-22,1546.0,Passed,Temperature control maintained
1939,32,646,2020-10-01,32.0,Rejected,Below acceptable threshold
1940,1493,1708,2022-08-14,1493.0,Passed,Texture and firmness acceptable
1941,454,348,2022-12-18,454.0,Conditional Pass,Excellent quality
1942,27,1382,2024-05-08,27.0,Passed,Temperature control maintained
1943,390,185,2024-12-19,390.0,Conditional Pass,Minor defects detected
1944,423,1899,2023-04-13,423.0,Rejected,Packaging integrity maintained
1945,1643,1193,2022-08-27,1643.0,Pending Review,Meets organic certification standards
1946,1964,530,2023-01-12,1964.0,Rejected,Packaging integrity maintained
1947,243,374,2020-02-02,243.0,Conditional Pass,Size and weight within specifications
1948,1679,1754,2024-08-28,1679.0,Passed,Packaging integrity maintained
1949,672,1700,2022-11-12,672.0,Pending Review,Packaging integrity maintained
1950,713,171,2024-07-31,713.0,Rejected,Texture and firmness acceptable
1951,1824,1736,2022-11-04,1824.0,Rejected,Below acceptable threshold
1952,1742,920,2024-10-14,1742.0,Passed,Standard grade quality
1953,1228,1875,2021-08-24,1228.0,Passed,Some spoilage detected
1954,1791,1726,2022-10-05,1791.0,Passed,Freshness level acceptable
1955,55,609,2020-02-23,55.0,Passed,Some spoilage detected
1956,1950,1440,2020-01-31,1950.0,Pending Review,Requires further inspection
1957,97,63,2023-04-28,97.0,Conditional Pass,Product quality meets standards
1958,1170,675,2022-08-08,1170.0,Passed,Size and weight within specifications
1959,593,1114,2020-07-15,593.0,Pending Review,Texture and firmness acceptable
1960,1527,583,2023-11-17,1527.0,Passed,Temperature control maintained
1961,1676,882,2023-04-29,1676.0,Conditional Pass,Texture and firmness acceptable
1962,973,1494,2023-08-20,973.0,Passed,Temperature control maintained
1963,22,315,2024-09-18,22.0,Pending Review,Product quality meets standards
1964,42,1184,2023-03-27,42.0,Rejected,Some spoilage detected
1965,1090,1465,2021-09-20,1090.0,Pending Review,Minor defects detected
1966,1670,1670,2021-07-09,1670.0,Failed,Requires further inspection
1967,29,1560,2022-03-03,29.0,Conditional Pass,Temperature control maintained
1968,557,601,2023-02-24,557.0,Conditional Pass,Some spoilage detected
1969,1952,1058,2020-04-06,1952.0,Pending Review,Requires further inspection
1970,1612,1803,2024-09-30,1612.0,Pending Review,Minor defects detected
1971,421,242,2022-02-18,421.0,Rejected,Size and weight within specifications
1972,975,428,2023-06-15,975.0,Pending Review,Premium grade quality
1973,1339,103,2023-12-08,1339.0,Rejected,Excellent quality
1974,999,1252,2023-07-28,999.0,Conditional Pass,Below acceptable threshold
1975,11,797,2024-05-05,11.0,Passed,Meets organic certification standards
1976,88,727,2024-09-17,88.0,Pending Review,Size and weight within specifications
1977,197,929,2024-02-18,197.0,Failed,Standard grade quality
1978,1412,1550,2024-02-23,1412.0,Rejected,Requires further inspection
1979,728,466,2024-05-05,728.0,Pending Review,Excellent quality
1980,296,968,2022-12-07,296.0,Rejected,Standard grade quality
1981,937,330,2020-07-24,937.0,Conditional Pass,Minor defects detected
1982,1706,1150,2022-04-28,1706.0,Conditional Pass,Below acceptable threshold
1983,1347,1204,2020-09-20,1347.0,Failed,Standard grade quality
1984,942,89,2020-07-26,942.0,Failed,Some spoilage detected
1985,1422,391,2020-03-29,1422.0,Failed,Texture and firmness acceptable
1986,1384,583,2021-10-27,1384.0,Passed,Product quality meets standards
1987,712,47,2024-01-09,712.0,Pending Review,Temperature control maintained
1988,1634,479,2021-08-06,1634.0,Pending Review,Size and weight within specifications
1989,1865,1513,2022-05-31,1865.0,Pending Review,Premium grade quality
1990,293,1209,2023-03-14,293.0,Pending Review,Standard grade quality
1991,1555,596,2023-07-07,1555.0,Conditional Pass,Premium grade quality
1992,1811,1970,2020-06-15,1811.0,Rejected,Standard grade quality
1993,585,1799,2022-10-18,585.0,Conditional Pass,Color and appearance good
1994,212,891,2020-09-06,212.0,Passed,Temperature control maintained
1995,262,1820,2023-10-18,262.0,Pending Review,Texture and firmness acceptable
1996,128,1463,2021-04-12,128.0,Failed,Standard grade quality
1997,1116,1043,2021-11-04,1116.0,Passed,Size and weight within specifications
1998,1484,943,2022-10-21,1484.0,Passed,Color and appearance good
1999,1683,1122,2020-12-04,1683.0,Passed,Some spoilage detected
2000,667,1276,2021-05-07,667.0,Conditional Pass,Texture and firmness acceptable
